Division,Date,HomeTeam,AwayTeam,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Season,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget
SP1,2019-09-21,Ath Madrid,Celta,0.0,0.0,D,0.0,0.0,D,20.0,6.0,5.0,3.0,14.0,12.0,13.0,3.0,3.0,5.0,0.0,0.0,1.4,4.33,9.5,1.42,4.4,8.25,1.4,4.3,9.2,1.4,4.33,9.5,1.4,4.5,8.0,2019_2020,83,82,82,81,68.6,77,80,77,75,11.8
SP1,2019-09-21,Granada,Barcelona,2.0,0.0,H,1.0,0.0,H,9.0,8.0,4.0,1.0,22.0,12.0,4.0,5.0,3.0,2.0,0.0,0.0,10.0,5.5,1.3,8.25,5.5,1.34,8.8,5.4,1.33,9.5,5.25,1.32,9.5,5.5,1.3,2019_2020,73,75,74,73,5.5,86,90,85,85,187.9
SP1,2019-09-22,Getafe,Mallorca,4.0,2.0,H,2.0,0.0,H,14.0,7.0,5.0,3.0,15.0,17.0,7.0,2.0,4.0,5.0,0.0,0.0,1.85,3.25,5.0,1.83,3.2,5.25,1.83,3.25,5.1,1.83,3.2,5.25,1.85,3.3,4.8,2019_2020,78,79,76,78,5.4,73,73,73,72,2.3
SP1,2019-09-22,Espanol,Sociedad,1.0,3.0,A,0.0,2.0,A,17.0,10.0,3.0,5.0,7.0,12.0,5.0,7.0,1.0,0.0,0.0,0.0,3.0,3.25,2.45,2.95,3.25,2.45,2.95,3.15,2.55,2.9,3.25,2.5,2.9,3.25,2.55,2019_2020,78,78,78,76,10.4,78,80,78,76,15.8
SP1,2019-09-22,Valencia,Leganes,1.0,1.0,D,1.0,1.0,D,13.0,13.0,4.0,4.0,14.0,23.0,6.0,6.0,3.0,4.0,0.0,0.0,1.61,4.0,5.5,1.6,3.9,6.0,1.6,3.85,6.0,1.57,3.8,6.5,1.57,3.9,6.25,2019_2020,81,81,81,80,66.3,75,75,75,75,4.2
SP1,2019-09-22,Ath Bilbao,Alaves,2.0,0.0,H,1.0,0.0,H,13.0,5.0,4.0,1.0,11.0,19.0,3.0,2.0,1.0,4.0,0.0,0.0,1.61,3.75,6.0,1.62,3.6,6.5,1.65,3.55,6.1,1.63,3.6,6.5,1.65,3.5,6.25,2019_2020,79,80,80,79,18.5,76,76,75,75,4.4
SP1,2019-09-22,Sevilla,Real Madrid,0.0,1.0,A,0.0,0.0,D,9.0,7.0,0.0,4.0,16.0,15.0,9.0,6.0,3.0,2.0,0.0,0.0,2.62,3.8,2.45,2.65,3.9,2.4,2.7,3.7,2.4,2.6,3.75,2.5,2.6,3.8,2.5,2019_2020,79,79,80,79,34.5,86,85,87,86,188.5
SP1,2019-09-24,Valladolid,Granada,1.0,1.0,D,1.0,1.0,D,9.0,6.0,5.0,4.0,21.0,18.0,6.0,3.0,3.0,2.0,0.0,0.0,2.25,3.3,3.3,2.3,3.2,3.3,2.35,3.1,3.3,2.35,3.1,3.3,2.3,3.2,3.25,2019_2020,75,76,75,73,3.1,73,75,74,73,5.5
SP1,2019-09-24,Betis,Levante,3.0,1.0,H,1.0,1.0,D,17.0,17.0,5.0,3.0,11.0,11.0,5.0,2.0,2.0,2.0,0.0,0.0,1.95,3.6,3.8,1.95,3.6,3.9,2.0,3.6,3.6,1.95,3.6,3.8,1.95,3.75,3.6,2019_2020,80,81,82,78,16.1,76,77,78,76,8.2
SP1,2019-09-24,Barcelona,Villarreal,2.0,1.0,H,2.0,1.0,H,8.0,11.0,4.0,3.0,4.0,13.0,6.0,5.0,4.0,2.0,0.0,0.0,1.3,5.75,9.0,1.3,6.0,8.5,1.33,5.7,8.0,1.29,6.0,9.5,1.29,6.0,9.0,2019_2020,86,90,85,85,187.9,78,79,77,78,32.9
SP1,2019-09-25,Leganes,Ath Bilbao,1.0,1.0,D,0.0,0.0,D,7.0,9.0,3.0,2.0,11.0,12.0,4.0,5.0,0.0,1.0,0.0,0.0,2.87,3.0,2.7,2.85,2.9,2.8,2.9,2.85,2.8,2.8,3.0,2.8,2.88,2.9,2.75,2019_2020,75,75,75,75,4.2,79,80,80,79,18.5
SP1,2019-09-25,Mallorca,Ath Madrid,0.0,2.0,A,0.0,1.0,A,9.0,13.0,3.0,3.0,8.0,15.0,8.0,5.0,3.0,5.0,0.0,1.0,6.5,3.6,1.61,6.75,3.5,1.62,6.4,3.6,1.63,6.5,3.7,1.6,6.25,3.7,1.6,2019_2020,73,73,73,72,2.3,83,82,82,81,68.6
SP1,2019-09-25,Valencia,Getafe,3.0,3.0,D,3.0,1.0,H,8.0,18.0,4.0,5.0,14.0,26.0,4.0,5.0,1.0,4.0,0.0,0.0,1.9,3.3,4.5,1.91,3.2,4.6,1.9,3.3,4.4,1.91,3.3,4.4,1.93,3.3,4.33,2019_2020,81,81,81,80,66.3,78,79,76,78,5.4
SP1,2019-09-25,Real Madrid,Osasuna,2.0,0.0,H,1.0,0.0,H,15.0,4.0,4.0,0.0,13.0,13.0,7.0,5.0,2.0,2.0,0.0,0.0,1.2,7.0,13.0,1.25,6.25,11.0,1.25,6.3,11.0,1.24,6.5,11.0,1.22,6.5,12.0,2019_2020,86,85,87,86,188.5,73,74,73,71,4.4
SP1,2019-09-26,Eibar,Sevilla,3.0,2.0,H,0.0,2.0,A,11.0,7.0,4.0,4.0,11.0,19.0,3.0,1.0,3.0,4.0,0.0,0.0,3.5,3.3,2.15,3.3,3.3,2.25,3.2,3.35,2.25,3.2,3.25,2.35,3.1,3.4,2.25,2019_2020,78,79,78,76,5.4,79,79,80,79,34.5
SP1,2019-09-26,Celta,Espanol,1.0,1.0,D,0.0,0.0,D,14.0,10.0,3.0,4.0,5.0,17.0,6.0,4.0,2.0,5.0,0.0,0.0,1.85,3.5,4.2,1.87,3.4,4.5,1.83,3.6,4.45,1.85,3.7,4.2,1.83,3.6,4.2,2019_2020,76,80,76,75,11.8,77,78,78,76,10.4
SP1,2019-09-26,Sociedad,Alaves,3.0,0.0,H,3.0,0.0,H,21.0,5.0,7.0,0.0,7.0,20.0,5.0,3.0,1.0,4.0,0.0,1.0,1.6,4.0,5.5,1.67,3.6,5.75,1.65,3.7,5.7,1.63,3.9,5.5,1.62,3.7,5.75,2019_2020,78,80,77,75,15.8,76,75,75,76,4.4
SP1,2019-09-27,Villarreal,Betis,5.0,1.0,H,1.0,0.0,H,17.0,11.0,10.0,6.0,13.0,8.0,3.0,7.0,2.0,2.0,0.0,0.0,1.83,3.8,4.1,1.85,3.75,4.1,1.87,3.85,3.9,1.85,3.7,4.2,1.87,3.8,3.9,2019_2020,78,80,78,78,32.9,80,81,82,78,16.1
SP1,2019-09-28,Ath Bilbao,Valencia,0.0,1.0,A,0.0,1.0,A,14.0,10.0,3.0,6.0,14.0,12.0,7.0,7.0,2.0,5.0,0.0,0.0,2.2,3.2,3.5,2.2,3.1,3.6,2.15,3.15,3.75,2.15,3.2,3.7,2.1,3.25,3.7,2019_2020,79,81,79,79,18.5,81,81,81,80,66.3
SP1,2019-09-28,Getafe,Barcelona,0.0,2.0,A,0.0,1.0,A,8.0,10.0,1.0,6.0,23.0,17.0,4.0,1.0,4.0,4.0,0.0,1.0,4.33,3.4,1.85,4.33,3.6,1.85,4.25,3.5,1.9,4.4,3.4,1.88,4.1,3.5,1.9,2019_2020,78,79,76,78,5.4,86,90,85,85,187.9
SP1,2019-09-28,Granada,Leganes,1.0,0.0,H,1.0,0.0,H,11.0,15.0,4.0,6.0,19.0,12.0,8.0,3.0,3.0,4.0,0.0,0.0,2.4,3.1,3.2,2.3,3.1,3.4,2.35,2.95,3.45,2.35,3.1,3.3,2.3,3.1,3.4,2019_2020,73,75,74,73,5.5,75,75,75,75,4.2
SP1,2019-09-28,Ath Madrid,Real Madrid,0.0,0.0,D,0.0,0.0,D,7.0,14.0,1.0,3.0,14.0,14.0,5.0,7.0,1.0,2.0,0.0,0.0,2.4,3.3,3.0,2.4,3.5,2.9,2.4,3.35,3.0,2.4,3.3,3.0,2.4,3.4,2.9,2019_2020,83,82,82,81,68.6,86,85,87,86,188.5
SP1,2019-09-29,Espanol,Valladolid,0.0,2.0,A,0.0,1.0,A,16.0,9.0,2.0,6.0,16.0,13.0,4.0,3.0,2.0,0.0,1.0,0.0,1.95,3.3,4.2,1.95,3.3,4.25,2.05,3.25,4.0,2.0,3.25,4.2,2.0,3.3,3.9,2019_2020,78,78,78,76,10.4,75,76,75,73,3.1
SP1,2019-09-29,Eibar,Celta,2.0,0.0,H,0.0,0.0,D,7.0,3.0,3.0,2.0,17.0,15.0,6.0,5.0,3.0,1.0,0.0,0.0,2.25,3.3,3.25,2.3,3.3,3.2,2.35,3.3,3.1,2.35,3.3,3.1,2.38,3.3,3.0,2019_2020,78,79,78,76,5.4,77,80,77,75,11.8
SP1,2019-09-29,Alaves,Mallorca,2.0,0.0,H,0.0,0.0,D,11.0,5.0,6.0,1.0,16.0,14.0,4.0,1.0,2.0,3.0,0.0,0.0,2.2,3.2,3.5,2.25,3.1,3.5,2.25,3.05,3.6,2.25,3.1,3.5,2.2,3.13,3.5,2019_2020,76,75,75,76,4.4,73,73,73,72,2.3
SP1,2019-09-29,Levante,Osasuna,1.0,1.0,D,1.0,0.0,H,10.0,18.0,5.0,3.0,12.0,12.0,7.0,11.0,6.0,0.0,1.0,0.0,2.15,3.5,3.4,2.0,3.4,3.6,2.1,3.45,3.4,2.15,3.4,3.4,2.15,3.5,3.25,2019_2020,76,77,78,76,8.2,73,74,73,71,4.4
SP1,2019-09-29,Sevilla,Sociedad,3.0,2.0,H,1.0,1.0,D,21.0,5.0,8.0,2.0,9.0,8.0,7.0,0.0,1.0,1.0,0.0,0.0,1.85,3.5,4.5,1.83,3.6,4.5,1.87,3.65,4.15,1.85,3.6,4.33,1.87,3.6,4.0,2019_2020,79,79,80,79,34.5,78,81,78,76,15.8
SP1,2019-04-10,Betis,Eibar,1.0,1.0,D,0.0,1.0,A,12.0,8.0,3.0,2.0,7.0,20.0,4.0,9.0,3.0,6.0,0.0,1.0,2.0,3.6,3.7,2.0,3.6,3.7,2.0,3.55,3.6,2.0,3.6,3.7,2.0,3.6,3.6,2019_2020,80,81,82,78,16.1,78,79,78,76,5.4
SP1,2019-05-10,Leganes,Levante,1.0,2.0,A,0.0,1.0,A,25.0,9.0,10.0,2.0,10.0,7.0,9.0,4.0,3.0,5.0,0.0,0.0,2.0,3.5,3.8,1.91,3.5,4.1,1.97,3.4,3.95,2.0,3.4,4.0,1.95,3.5,3.9,2019_2020,75,75,75,75,4.2,76,77,78,76,8.2
SP1,2019-05-10,Real Madrid,Granada,4.0,2.0,H,2.0,0.0,H,17.0,8.0,10.0,5.0,12.0,18.0,6.0,2.0,4.0,5.0,0.0,0.0,1.28,5.75,10.0,1.3,5.75,9.0,1.3,6.0,8.5,1.29,5.8,10.0,1.29,5.75,9.5,2019_2020,86,85,87,86,188.5,73,75,74,73,5.5
SP1,2019-05-10,Valencia,Alaves,2.0,1.0,H,1.0,0.0,H,11.0,10.0,3.0,4.0,7.0,16.0,4.0,7.0,1.0,3.0,0.0,0.0,1.5,4.33,6.5,1.53,4.0,6.75,1.53,3.95,6.9,1.5,4.2,7.0,1.5,4.1,7.0,2019_2020,81,81,81,80,66.3,76,75,75,76,4.4
SP1,2019-05-10,Osasuna,Villarreal,2.0,1.0,H,0.0,1.0,A,16.0,16.0,4.0,5.0,9.0,15.0,8.0,9.0,2.0,2.0,0.0,0.0,3.0,3.3,2.4,3.0,3.3,2.4,2.95,3.25,2.45,3.0,3.3,2.45,2.9,3.3,2.45,2019_2020,73,74,73,71,4.4,78,79,77,78,32.9
SP1,2019-06-10,Mallorca,Espanol,2.0,0.0,H,1.0,0.0,H,9.0,11.0,3.0,3.0,11.0,11.0,2.0,4.0,1.0,3.0,0.0,0.0,2.45,3.25,3.0,2.45,3.2,3.0,2.45,3.1,3.1,2.55,3.1,3.0,2.45,3.13,3.0,2019_2020,73,73,73,72,2.3,78,78,78,76,10.4
SP1,2019-06-10,Celta,Ath Bilbao,1.0,0.0,H,0.0,0.0,D,13.0,6.0,2.0,2.0,8.0,20.0,6.0,4.0,0.0,5.0,0.0,0.0,2.7,3.0,2.87,2.75,3.0,2.8,2.7,3.05,2.85,2.7,3.0,2.88,2.7,3.0,2.8,2019_2020,77,80,77,75,11.8,79,81,79,79,18.5
SP1,2019-06-10,Valladolid,Ath Madrid,0.0,0.0,D,0.0,0.0,D,5.0,9.0,1.0,1.0,15.0,14.0,3.0,4.0,6.0,4.0,0.0,0.0,5.5,3.5,1.72,5.0,3.6,1.75,5.6,3.5,1.7,5.5,3.5,1.73,5.2,3.5,1.73,2019_2020,75,76,75,73,3.1,83,82,82,81,68.6
SP1,2019-06-10,Sociedad,Getafe,1.0,2.0,A,1.0,0.0,H,6.0,13.0,3.0,4.0,20.0,15.0,3.0,8.0,2.0,4.0,1.0,0.0,1.9,3.4,4.33,1.83,3.5,4.6,1.9,3.3,4.5,1.88,3.4,4.5,1.85,3.3,4.6,2019_2020,78,81,78,76,15.8,78,79,76,78,5.4
SP1,2019-06-10,Barcelona,Sevilla,4.0,0.0,H,3.0,0.0,H,15.0,16.0,8.0,4.0,10.0,12.0,7.0,10.0,5.0,3.0,2.0,0.0,1.5,4.2,7.0,1.48,4.6,6.25,1.5,4.5,6.1,1.5,4.33,6.5,1.5,4.5,5.75,2019_2020,86,90,85,85,187.9,79,79,80,79,34.5
SP1,2019-10-18,Granada,Osasuna,1.0,0.0,H,1.0,0.0,H,6.0,9.0,2.0,4.0,12.0,17.0,2.0,7.0,2.0,8.0,0.0,1.0,2.4,3.0,3.3,2.4,3.0,3.3,2.35,2.95,3.4,2.35,3.0,3.4,2.4,3.0,3.3,2019_2020,73,75,74,73,5.5,73,74,73,71,4.4
SP1,2019-10-19,Eibar,Barcelona,0.0,3.0,A,0.0,1.0,A,5.0,9.0,0.0,4.0,16.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,6.0,4.5,1.5,6.0,4.6,1.5,5.4,4.5,1.55,6.0,4.4,1.52,5.5,4.5,1.53,2019_2020,78,79,78,76,5.4,86,90,85,85,187.9
SP1,2019-10-19,Ath Madrid,Valencia,1.0,1.0,D,1.0,0.0,H,15.0,11.0,4.0,3.0,18.0,12.0,2.0,4.0,2.0,1.0,0.0,1.0,1.57,3.75,6.0,1.65,3.8,5.5,1.6,3.8,6.0,1.6,3.8,6.0,1.57,3.9,6.0,2019_2020,83,82,82,81,68.6,81,81,81,80,66.3
SP1,2019-10-19,Getafe,Leganes,2.0,0.0,H,0.0,0.0,D,5.0,7.0,2.0,3.0,17.0,19.0,2.0,3.0,1.0,4.0,0.0,0.0,1.85,3.1,5.25,1.83,3.1,5.5,1.85,3.15,5.1,1.83,3.2,5.25,1.83,3.2,5.2,2019_2020,78,79,76,78,5.4,75,75,75,75,4.2
SP1,2019-10-19,Mallorca,Real Madrid,1.0,0.0,H,1.0,0.0,H,5.0,13.0,1.0,4.0,20.0,14.0,4.0,4.0,2.0,2.0,0.0,1.0,6.5,4.0,1.53,6.75,4.5,1.48,6.0,4.4,1.53,6.5,4.2,1.52,6.0,4.4,1.5,2019_2020,73,73,73,72,2.3,86,86,87,86,188.5
SP1,2019-10-20,Alaves,Celta,2.0,0.0,H,0.0,0.0,D,12.0,14.0,5.0,2.0,20.0,5.0,4.0,6.0,5.0,1.0,0.0,0.0,2.9,3.0,2.62,3.1,2.95,2.6,2.95,2.95,2.65,3.0,3.0,2.62,2.9,3.0,2.63,2019_2020,76,75,75,76,4.4,77,80,77,75,11.8
SP1,2019-10-20,Sociedad,Betis,3.0,1.0,H,2.0,1.0,H,18.0,12.0,6.0,5.0,23.0,12.0,11.0,2.0,4.0,2.0,0.0,0.0,1.75,3.9,4.33,1.75,3.9,4.5,1.77,3.9,4.4,1.75,3.8,4.6,1.73,4.0,4.3,2019_2020,78,79,79,76,15.8,80,82,82,78,16.1
SP1,2019-10-20,Espanol,Villarreal,0.0,1.0,A,0.0,1.0,A,18.0,11.0,3.0,5.0,11.0,14.0,7.0,3.0,2.0,1.0,0.0,0.0,3.0,3.3,2.37,3.1,3.4,2.3,3.05,3.35,2.35,3.0,3.4,2.38,2.9,3.4,2.38,2019_2020,77,77,78,76,10.4,78,80,77,78,32.9
SP1,2019-10-20,Ath Bilbao,Valladolid,1.0,1.0,D,1.0,0.0,H,19.0,9.0,7.0,3.0,12.0,9.0,3.0,4.0,2.0,3.0,0.0,0.0,1.66,3.4,6.5,1.67,3.5,6.0,1.7,3.4,5.8,1.67,3.4,6.0,1.67,3.5,5.75,2019_2020,79,81,79,79,18.5,75,76,75,73,3.1
SP1,2019-10-20,Sevilla,Levante,1.0,0.0,H,0.0,0.0,D,19.0,12.0,5.0,5.0,10.0,11.0,9.0,1.0,2.0,2.0,0.0,0.0,1.33,5.5,9.0,1.33,5.5,8.5,1.35,5.4,8.2,1.32,5.5,9.0,1.3,5.5,8.5,2019_2020,79,79,80,79,34.5,76,77,78,76,8.2
SP1,2019-10-25,Villarreal,Alaves,4.0,1.0,H,1.0,0.0,H,19.0,12.0,8.0,3.0,12.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,1.5,4.2,6.5,1.53,4.1,6.75,1.55,4.1,6.2,1.5,4.2,7.0,1.5,4.3,6.5,2019_2020,78,80,77,78,32.9,76,75,75,76,4.4
SP1,2019-10-26,Leganes,Mallorca,1.0,0.0,H,1.0,0.0,H,9.0,9.0,3.0,1.0,19.0,13.0,4.0,5.0,4.0,1.0,0.0,0.0,1.8,3.4,4.75,1.87,3.4,4.5,1.85,3.3,4.85,1.85,3.3,4.75,1.8,3.3,5.0,2019_2020,75,75,75,75,4.2,73,73,73,72,2.3
SP1,2019-10-26,Valladolid,Eibar,2.0,0.0,H,2.0,0.0,H,8.0,13.0,4.0,3.0,13.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0,2.4,3.1,3.2,2.4,3.1,3.25,2.4,3.1,3.15,2.4,3.1,3.2,2.4,3.1,3.13,2019_2020,75,76,75,73,3.1,78,79,78,76,5.4
SP1,2019-10-26,Ath Madrid,Ath Bilbao,2.0,0.0,H,1.0,0.0,H,9.0,9.0,2.0,2.0,14.0,9.0,7.0,7.0,2.0,2.0,0.0,0.0,1.7,3.5,5.75,1.7,3.5,5.75,1.75,3.3,5.7,1.7,3.3,6.0,1.73,3.4,5.75,2019_2020,83,82,82,81,68.6,79,81,79,79,18.5
SP1,2019-10-27,Celta,Sociedad,0.0,1.0,A,0.0,0.0,D,9.0,9.0,1.0,4.0,20.0,12.0,3.0,7.0,5.0,2.0,1.0,0.0,3.0,3.25,2.45,2.8,3.4,2.5,2.85,3.3,2.5,2.8,3.25,2.6,2.8,3.3,2.5,2019_2020,77,80,77,75,11.8,78,79,79,76,15.8
SP1,2019-10-27,Granada,Betis,1.0,0.0,H,0.0,0.0,D,13.0,12.0,3.0,0.0,13.0,8.0,4.0,2.0,3.0,4.0,0.0,0.0,2.45,3.2,3.0,2.5,3.3,2.85,2.5,3.3,2.85,2.5,3.4,2.8,2.4,3.4,2.88,2019_2020,73,75,74,73,5.5,80,82,82,78,16.1
SP1,2019-10-27,Levante,Espanol,0.0,1.0,A,0.0,1.0,A,7.0,14.0,3.0,3.0,10.0,26.0,4.0,7.0,2.0,3.0,0.0,0.0,2.1,3.5,3.5,2.1,3.4,3.6,2.2,3.4,3.3,2.15,3.4,3.4,2.15,3.5,3.25,2019_2020,76,77,78,76,8.2,77,77,78,76,10.4
SP1,2019-10-27,Sevilla,Getafe,2.0,0.0,H,0.0,0.0,D,15.0,9.0,8.0,4.0,13.0,18.0,5.0,0.0,2.0,3.0,0.0,0.0,1.72,3.3,6.0,1.72,3.5,5.5,1.73,3.6,5.1,1.7,3.7,5.25,1.7,3.6,5.2,2019_2020,79,79,80,79,34.5,78,79,76,78,5.4
SP1,2019-10-27,Osasuna,Valencia,3.0,1.0,H,1.0,1.0,D,21.0,2.0,13.0,1.0,8.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,2.87,3.1,2.62,2.85,3.25,2.55,2.8,3.15,2.65,2.7,3.2,2.7,2.75,3.2,2.63,2019_2020,73,74,74,72,4.4,81,81,81,80,66.3
SP1,2019-10-29,Alaves,Ath Madrid,1.0,1.0,D,0.0,0.0,D,11.0,9.0,3.0,3.0,23.0,16.0,4.0,1.0,3.0,3.0,0.0,0.0,6.0,3.5,1.65,5.75,3.4,1.72,6.2,3.4,1.67,6.5,3.4,1.65,6.25,3.5,1.65,2019_2020,76,75,75,76,4.4,83,82,82,81,68.6
SP1,2019-10-29,Barcelona,Valladolid,5.0,1.0,H,3.0,1.0,H,18.0,9.0,9.0,1.0,9.0,14.0,6.0,3.0,0.0,3.0,0.0,0.0,1.12,9.5,17.0,1.13,9.5,17.5,1.15,8.0,18.0,1.14,8.5,19.0,1.13,9.5,18.0,2019_2020,86,89,85,85,187.9,75,76,75,74,3.1
SP1,2019-10-30,Sociedad,Levante,1.0,2.0,A,0.0,2.0,A,17.0,13.0,5.0,4.0,15.0,12.0,9.0,5.0,3.0,4.0,0.0,0.0,1.5,4.5,6.5,1.5,4.4,6.5,1.5,4.55,6.0,1.5,4.5,6.5,1.5,4.6,6.25,2019_2020,78,81,79,75,15.8,76,77,77,75,8.2
SP1,2019-10-30,Valencia,Sevilla,1.0,1.0,D,0.0,1.0,A,10.0,10.0,3.0,1.0,12.0,17.0,6.0,1.0,6.0,3.0,0.0,0.0,2.8,3.4,2.5,2.85,3.3,2.5,2.8,3.35,2.5,2.88,3.3,2.5,2.8,3.4,2.45,2019_2020,81,81,81,81,66.3,79,79,80,79,34.5
SP1,2019-10-30,Ath Bilbao,Espanol,3.0,0.0,H,2.0,0.0,H,7.0,12.0,5.0,5.0,13.0,20.0,2.0,5.0,0.0,1.0,0.0,0.0,1.9,3.25,4.5,1.9,3.2,4.75,1.9,3.2,4.7,1.88,3.1,5.0,1.9,3.25,4.5,2019_2020,79,80,80,80,18.5,77,77,78,76,10.4
SP1,2019-10-30,Betis,Celta,2.0,1.0,H,1.0,0.0,H,11.0,18.0,7.0,5.0,16.0,17.0,5.0,10.0,6.0,1.0,0.0,0.0,2.0,3.5,3.75,2.1,3.4,3.6,2.05,3.45,3.65,2.05,3.5,3.6,2.05,3.5,3.5,2019_2020,80,82,82,78,16.1,77,80,77,75,11.8
SP1,2019-10-30,Real Madrid,Leganes,5.0,0.0,H,3.0,0.0,H,22.0,5.0,11.0,3.0,12.0,12.0,8.0,3.0,1.0,5.0,0.0,0.0,1.25,6.0,12.0,1.26,6.0,11.0,1.27,5.8,11.0,1.25,5.8,13.0,1.25,6.0,11.0,2019_2020,86,86,87,86,188.5,75,75,75,75,4.2
SP1,2019-10-31,Eibar,Villarreal,2.0,1.0,H,0.0,0.0,D,25.0,9.0,8.0,2.0,11.0,12.0,8.0,3.0,0.0,3.0,0.0,0.0,2.62,3.5,2.5,2.8,3.25,2.6,2.75,3.35,2.55,2.75,3.4,2.55,2.7,3.5,2.5,2019_2020,77,78,78,76,5.4,78,79,78,78,32.9
SP1,2019-10-31,Mallorca,Osasuna,2.0,2.0,D,1.0,0.0,H,11.0,12.0,3.0,4.0,9.0,10.0,5.0,3.0,1.0,5.0,0.0,0.0,2.45,3.0,3.1,2.55,3.1,3.0,2.5,3.0,3.1,2.5,3.0,3.2,2.5,3.0,3.1,2019_2020,73,74,73,72,2.3,73,75,74,72,4.4
SP1,2019-10-31,Getafe,Granada,3.0,1.0,H,2.0,0.0,H,8.0,10.0,3.0,2.0,22.0,11.0,2.0,3.0,5.0,5.0,0.0,0.0,1.9,3.3,4.33,1.9,3.3,4.6,1.9,3.25,4.55,1.91,3.25,4.6,1.9,3.2,4.5,2019_2020,78,79,76,78,5.4,73,75,74,73,5.5
SP1,2019-02-11,Espanol,Valencia,1.0,2.0,A,1.0,0.0,H,13.0,11.0,4.0,4.0,20.0,14.0,5.0,5.0,0.0,1.0,0.0,0.0,2.7,3.3,2.62,2.75,3.2,2.65,2.75,3.2,2.65,2.75,3.2,2.7,2.7,3.3,2.63,2019_2020,77,77,78,76,10.4,81,81,81,81,66.3
SP1,2019-02-11,Levante,Barcelona,3.0,1.0,H,0.0,1.0,A,9.0,9.0,3.0,6.0,9.0,13.0,2.0,3.0,1.0,6.0,0.0,0.0,9.0,5.75,1.3,9.0,6.0,1.3,8.2,5.7,1.33,8.0,6.0,1.32,8.5,6.0,1.3,2019_2020,76,77,77,75,8.2,86,89,85,85,187.9
SP1,2019-02-11,Sevilla,Ath Madrid,1.0,1.0,D,1.0,0.0,H,11.0,14.0,4.0,5.0,13.0,16.0,6.0,3.0,4.0,3.0,0.0,0.0,2.3,3.2,3.3,2.4,3.1,3.2,2.35,3.1,3.25,2.38,3.2,3.2,2.38,3.13,3.2,2019_2020,79,79,80,79,34.5,83,82,83,82,68.6
SP1,2019-02-11,Real Madrid,Betis,0.0,0.0,D,0.0,0.0,D,22.0,13.0,7.0,3.0,11.0,17.0,9.0,4.0,2.0,4.0,0.0,0.0,1.25,6.5,9.0,1.26,6.25,10.0,1.3,6.1,9.0,1.27,6.0,10.0,1.25,6.5,10.0,2019_2020,86,86,87,86,188.5,80,82,82,78,16.1
SP1,2019-03-11,Valladolid,Mallorca,3.0,0.0,H,1.0,0.0,H,12.0,14.0,6.0,1.0,15.0,20.0,2.0,6.0,5.0,4.0,0.0,0.0,2.0,3.3,4.0,2.05,3.3,3.8,2.1,3.2,3.85,2.05,3.3,3.8,2.05,3.2,3.9,2019_2020,75,76,75,74,3.1,73,74,73,72,2.3
SP1,2019-03-11,Villarreal,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,11.0,12.0,7.0,2.0,10.0,8.0,8.0,10.0,2.0,0.0,0.0,0.0,1.83,3.6,4.5,1.85,3.5,4.4,1.87,3.45,4.3,1.85,3.5,4.4,1.83,3.5,4.3,2019_2020,78,79,78,78,32.9,79,80,80,80,18.5
SP1,2019-03-11,Osasuna,Alaves,4.0,2.0,H,3.0,1.0,H,19.0,11.0,6.0,3.0,13.0,17.0,5.0,1.0,4.0,2.0,0.0,0.0,2.1,2.87,4.5,2.1,2.9,4.33,2.05,3.05,4.25,2.1,3.0,4.2,2.05,3.13,4.0,2019_2020,73,75,74,72,4.4,76,75,75,76,4.4
SP1,2019-03-11,Celta,Getafe,0.0,1.0,A,0.0,1.0,A,6.0,9.0,2.0,5.0,6.0,19.0,4.0,4.0,3.0,3.0,0.0,0.0,2.5,3.1,3.0,2.55,3.1,2.95,2.55,3.05,3.0,2.6,3.0,3.0,2.55,3.1,2.9,2019_2020,77,80,77,75,11.8,78,79,76,78,5.4
